code,CO2AR4_IPC2_TOTAL_NET_HISTORY_UNFCCC2019BI
entity,CO2
category,IPC2
name_category,IndustrialProcessesAndProductUse
type,NET
class,TOTAL
descr,Result of CO2_CAT2_TOTAL_NET_HISTORY_UNFCCC2019BT+CO2_CAT3_TOTAL_NET_HISTORY_UNFCCC2019BT - regarding information just missing in one of the tables as zero
note,calculated by the function combine_tables by Julia_dot_Nabel_at_pik_minus_potsdam_dot_de
source,UNFCCC2019BI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,UNFCCC_2019B.csv
unit,MtCO2eq
gwp,AR4
iso3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
GTM,0.54466,NaN,NaN,NaN,0.77753,NaN,NaN,NaN,NaN,NaN,1.2357,NaN,NaN,NaN,NaN,1.5411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IDN,14.29,14.69,15.58,17.36,19.13,NaN,NaN,NaN,NaN,NaN,40.3424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IND,NaN,NaN,NaN,NaN,99.878,NaN,NaN,NaN,NaN,NaN,72.5608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,132.4795,NaN,NaN,NaN,NaN,NaN,NaN
ISR,NaN,NaN,NaN,NaN,NaN,NaN,1.8883,NaN,NaN,NaN,2.303,NaN,NaN,2.0564,2.1202,2.3296,2.4343,2.4398,2.3483,1.963,2.1764,2.4185,2.4227,2.3294,2.4431,2.3766,NaN
JOR,NaN,NaN,NaN,NaN,1.701,NaN,NaN,NaN,NaN,NaN,1.5943,NaN,NaN,NaN,NaN,NaN,2.241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KEN,NaN,NaN,NaN,NaN,NaN,0.901,NaN,NaN,NaN,NaN,0.694,NaN,NaN,NaN,NaN,1.28,NaN,NaN,NaN,NaN,2.127,NaN,NaN,NaN,NaN,NaN,NaN
KGZ,0.70621,0.66852,0.56595,0.62622,0.41464,0.31682,0.32116,0.64108,0.37509,0.21466,0.2468,0.25779,0.30224,0.4245,0.49249,0.54039,0.56609,0.66412,0.68201,0.3222,0.38311,NaN,NaN,NaN,NaN,NaN,NaN
KOR,18.2486,21.7597,24.0739,28.0334,30.124,31.6662,31.9292,33.0881,26.6268,27.6295,28.7965,29.848,31.2809,32.127,30.8573,28.2743,28.1669,31.7246,32.0521,29.7813,31.0898,32.1503,32.2005,32.2549,33.3374,NaN,NaN
LBN,NaN,NaN,NaN,NaN,1.9241,NaN,NaN,NaN,NaN,NaN,1.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5842,2.5571,2.5454,NaN,NaN,NaN
MAR,NaN,NaN,NaN,NaN,3.158,NaN,NaN,NaN,NaN,NaN,3.7723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.2894,NaN,9.9146,NaN,NaN,NaN,NaN
MDA,1.9681,1.8569,1.2235,0.79703,0.65154,0.51103,0.45147,0.49701,0.34217,0.31238,0.28565,0.28809,0.3372,0.37849,0.4297,0.58845,0.68609,0.97594,1.071,0.54573,0.51768,0.55698,0.57187,0.59629,NaN,NaN,NaN
MDG,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,NaN,0.0247,NaN,NaN,NaN,NaN,0.221,0.3948,0.4494,0.5039,0.4192,0.196,NaN,NaN,NaN,NaN,NaN,NaN
MEX,27.5361,28.1555,29.1657,29.3016,31.425,29.5008,32.4679,34.8618,35.1355,37.6545,41.9278,42.4454,38.9094,37.7282,45.8179,39.043,45.0076,42.3092,43.6424,40.6499,44.9999,41.314,42.1085,34.421,NaN,NaN,NaN
MKD,0.81859,0.83881,0.88689,0.76653,0.66413,0.73818,0.75552,0.83586,0.82886,0.67601,0.78065,0.73313,0.67902,0.57707,0.64116,0.69526,0.68358,0.7027,0.70696,0.44727,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MNE,0.2312,0.2185,0.1802,0.078,0.044,0.0733,0.1208,0.1616,0.1706,0.1561,0.1757,0.1975,0.2068,0.1979,0.2101,0.2021,0.2096,0.2112,0.1956,0.1131,0.1424,0.1588,NaN,NaN,NaN,NaN,NaN
MNG,0.301,0.173,0.119,0.0812,0.095,0.095,0.0957,0.1008,0.0981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MUS,NaN,NaN,NaN,NaN,NaN,0.00158,NaN,NaN,NaN,NaN,0.002568,0.0025148,0.0023048,0.0021893,0.0017873,0.0018368,0.04204,NaN,NaN,NaN,NaN,NaN,NaN,0.03754,NaN,NaN,NaN
MYS,NaN,NaN,NaN,NaN,4.8054,NaN,NaN,NaN,NaN,NaN,11.9823,14.5112,14.2479,14.984,14.1616,15.3484,16.1381,15.3515,16.4024,16.0499,15.2097,17.1929,NaN,NaN,NaN,NaN,NaN
NER,0.00956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PER,NaN,NaN,NaN,NaN,9.8862,NaN,NaN,NaN,NaN,NaN,7.839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.274,NaN,6.063,NaN,NaN,NaN,NaN
PRK,21.716,NaN,NaN,NaN,14.346,NaN,NaN,NaN,NaN,NaN,4.476,NaN,5.348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PRY,NaN,NaN,NaN,NaN,0.74384,NaN,NaN,NaN,NaN,NaN,0.3952,NaN,NaN,NaN,NaN,0.70633,NaN,NaN,NaN,NaN,NaN,0.6145,0.69165,NaN,NaN,NaN,NaN
SAU,10.8805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.5326,NaN,53.7304,NaN,NaN,NaN,NaN
TGO,NaN,NaN,0.3698,0.1648,0.4202,0.40353,0.3763,0.263,0.357,NaN,0.31257,NaN,NaN,NaN,NaN,0.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TJK,1.581,1.433,0.95,0.608,0.497,0.446,0.366,0.342,0.343,0.385,0.475,0.5,0.57,0.628,0.731,0.788,0.811,0.815,0.735,0.633,0.656,NaN,NaN,NaN,NaN,NaN,NaN
TKM,NaN,NaN,NaN,NaN,0.49595,NaN,NaN,NaN,NaN,NaN,0.4062,NaN,NaN,NaN,0.34488,NaN,NaN,NaN,NaN,NaN,0.98093,NaN,NaN,NaN,NaN,NaN,NaN
URY,0.26733,NaN,NaN,NaN,0.3147,NaN,NaN,NaN,0.51027,NaN,0.4228,NaN,0.24765,NaN,0.3986,NaN,0.3642,NaN,0.4122,NaN,0.5847,NaN,0.6045,NaN,0.5673,NaN,NaN
UZB,6.2773,6.2987,6.0576,5.492,4.4769,3.7971,3.9434,3.8279,3.7291,3.4779,3.5898,3.6165,3.7603,3.992,4.5878,4.7749,4.9629,5.378,5.7124,5.8554,6.0587,5.9394,5.9483,NaN,NaN,NaN,NaN
VNM,NaN,NaN,NaN,NaN,3.8072,NaN,NaN,NaN,NaN,NaN,10.0057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.172,NaN,NaN,29.7998,NaN,NaN,NaN
YEM,NaN,NaN,NaN,NaN,NaN,0.54667,NaN,NaN,NaN,NaN,0.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.798,NaN,1.398,NaN,NaN,NaN,NaN
ZWE,NaN,NaN,NaN,NaN,2.3163,NaN,NaN,NaN,NaN,NaN,1.0371,NaN,NaN,NaN,NaN,NaN,0.67691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
