code,KYOTOGHGAR4_IPC2_TOTAL_NET_HISTORY_UNFCCC2019BI
entity,KYOTOGHGAR4
category,IPC2
name_category,IndustrialProcessesAndProductUse
type,NET
class,TOTAL
descr,Result of KYOTOGHGAR4_CAT2_TOTAL_NET_HISTORY_UNFCCC2019BT+KYOTOGHGAR4_CAT3_TOTAL_NET_HISTORY_UNFCCC2019BT - regarding information just missing in one of the tables as zero
note,calculated by the function combine_tables by Julia_dot_Nabel_at_pik_minus_potsdam_dot_de
source,UNFCCC2019BI
scenario,HISTORY
datatype,CountryYearMatrix
tablekind,usr
family,emi
subsource,UNFCCC_2019B.csv
unit,MtCO2eq
gwp,AR4
iso3,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ISR,NaN,NaN,NaN,NaN,NaN,NaN,2.4051,NaN,NaN,NaN,2.7936,NaN,NaN,2.8221,2.957,3.1674,3.2269,3.3087,5.0798,3.6954,4.7447,5.425,5.8882,6.4371,6.0305,7.5416,NaN
JOR,NaN,NaN,NaN,NaN,1.701,NaN,NaN,NaN,NaN,NaN,1.5943,NaN,NaN,NaN,NaN,NaN,2.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KEN,NaN,NaN,NaN,NaN,NaN,0.90693,NaN,NaN,NaN,NaN,0.71069,NaN,NaN,NaN,NaN,1.3223,NaN,NaN,NaN,NaN,2.2114,NaN,NaN,NaN,NaN,NaN,NaN
KGZ,0.70621,0.66852,0.56595,0.62622,0.41464,0.31682,0.32116,0.64108,0.37509,0.21466,0.2468,0.25779,0.30224,0.4245,0.49249,0.54039,0.56609,0.66412,0.68201,0.3222,0.38311,NaN,NaN,NaN,NaN,NaN,NaN
KOR,19.8812,23.5991,29.2812,33.5852,38.5265,44.5597,45.5111,50.5489,40.9844,48.8698,51.2826,49.4135,53.7711,56.4367,58.7528,55.4951,54.0111,52.4475,51.5791,48.2074,55.4601,53.2519,53.4972,53.6232,56.3116,NaN,NaN
LBN,NaN,NaN,NaN,NaN,1.9241,NaN,NaN,NaN,NaN,NaN,1.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5842,2.5571,2.5454,NaN,NaN,NaN
LCA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.049617,NaN,NaN,NaN,NaN,0.04586,NaN,NaN,NaN,NaN,0.04729,NaN,NaN,NaN,NaN,NaN,NaN
MAR,NaN,NaN,NaN,NaN,3.158,NaN,NaN,NaN,NaN,NaN,3.7723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.2894,NaN,9.9146,NaN,NaN,NaN,NaN
MDA,1.9682,1.8569,1.2236,0.79706,0.65157,0.51333,0.45636,0.50494,0.35352,0.32614,0.30171,0.30791,0.3606,0.40953,0.46817,0.63582,0.74288,1.0487,1.1631,0.65073,0.64113,0.69243,0.72371,0.76758,NaN,NaN,NaN
MDG,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,NaN,0.0247,NaN,NaN,NaN,NaN,0.221,0.3948,0.4494,0.5039,0.4192,0.196,NaN,NaN,NaN,NaN,NaN,NaN
MEX,29.5714,30.3152,30.653,31.5302,33.5327,32.6195,37.8585,40.9061,41.3831,45.0458,48.639,49.0688,46.4811,45.3087,53.7884,49.3782,56.588,56.7919,59.0447,55.7129,64.0567,60.2379,59.2177,45.012,NaN,NaN,NaN
MKD,0.81859,0.83903,0.88707,0.76667,0.76287,0.73838,0.75558,0.83592,0.82892,0.692,0.79662,0.74909,0.69498,0.57977,1.0378,1.1419,0.80489,0.97492,1.0362,0.44727,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MLI,NaN,NaN,NaN,NaN,NaN,0.00958,NaN,NaN,NaN,NaN,0.13608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.072583,NaN,NaN,NaN,NaN,NaN,NaN
MNE,2.7911,3.6317,1.8868,0.9313,0.044,0.0733,1.8274,1.8682,1.8772,1.8627,2.7356,2.7574,2.7667,1.9045,1.9167,1.9087,1.8489,1.9776,1.0265,0.67488,0.83125,0.83519,NaN,NaN,NaN,NaN,NaN
MNG,0.301,0.173,0.119,0.0812,0.095,0.095,0.0957,0.1008,0.0981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MUS,NaN,NaN,NaN,NaN,NaN,0.20482,NaN,NaN,NaN,NaN,0.30206,0.22799,0.19771,0.15877,0.14988,0.010772,0.53774,NaN,NaN,NaN,NaN,NaN,NaN,0.89886,NaN,NaN,NaN
MYS,NaN,NaN,NaN,NaN,4.8054,NaN,NaN,NaN,NaN,NaN,12.4521,15.114,15.0241,15.5724,14.9034,16.2124,16.9486,16.2414,17.3075,16.8947,16.1112,18.3481,NaN,NaN,NaN,NaN,NaN
NER,0.00956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PER,NaN,NaN,NaN,NaN,9.9017,NaN,NaN,NaN,NaN,NaN,7.9149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.274,NaN,6.063,NaN,NaN,NaN,NaN
PRK,23.802,NaN,NaN,NaN,17.326,NaN,NaN,NaN,NaN,NaN,4.774,NaN,5.646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PRY,NaN,NaN,NaN,NaN,0.74384,NaN,NaN,NaN,NaN,NaN,0.3952,NaN,NaN,NaN,NaN,0.70695,NaN,NaN,NaN,NaN,NaN,0.61553,0.69309,NaN,NaN,NaN,NaN
SAU,11.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.4525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.4251,NaN,54.6439,NaN,NaN,NaN,NaN
SGP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.65961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2663,NaN,1.2012,NaN,NaN,NaN,NaN
TGO,NaN,NaN,0.3698,0.1648,0.4202,0.40353,0.3763,0.263,0.357,NaN,0.31257,NaN,NaN,NaN,NaN,0.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TJK,1.581,1.433,0.95,0.608,0.497,0.446,0.366,0.342,0.343,0.385,0.475,0.5,0.57,0.628,0.731,0.788,0.811,0.815,0.735,0.633,0.656,NaN,NaN,NaN,NaN,NaN,NaN
TKM,NaN,NaN,NaN,NaN,0.83341,NaN,NaN,NaN,NaN,NaN,0.79244,NaN,NaN,NaN,18.5372,NaN,NaN,NaN,NaN,NaN,1.2478,NaN,NaN,NaN,NaN,NaN,NaN
URY,0.26733,NaN,NaN,NaN,0.3147,NaN,NaN,NaN,0.51027,NaN,0.43197,NaN,0.26956,NaN,0.41588,NaN,0.39131,NaN,0.55312,NaN,0.63111,NaN,0.60755,NaN,0.87466,NaN,NaN
UZB,7.8806,8.3847,8.0691,7.2293,5.803,5.1977,5.4423,5.154,5.1148,4.6938,4.8343,4.9027,4.9843,5.28,5.9953,6.214,6.4995,7.0603,7.48,7.5745,7.8085,7.7459,7.7787,NaN,NaN,NaN,NaN
VNM,NaN,NaN,NaN,NaN,3.8072,NaN,NaN,NaN,NaN,NaN,10.0057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.172,NaN,NaN,32.1609,NaN,NaN,NaN
YEM,NaN,NaN,NaN,NaN,NaN,0.54667,NaN,NaN,NaN,NaN,0.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.798,NaN,1.398,NaN,NaN,NaN,NaN
ZWE,NaN,NaN,NaN,NaN,4.5963,NaN,NaN,NaN,NaN,NaN,1.0401,NaN,NaN,NaN,NaN,NaN,0.91728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
