,cat,clss,ent,family,gwp,note,scen,srce,tablename,tpe,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CO2_IPC5_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC5,TOTAL,CO2,emi,AR4,Renamed as composite source from CO2_IPC5_TOTAL_NET_HISTORY_CRF2019! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC1! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC2! | Add the countries {MDA} from CO2_IPC5_TOTAL_NET_HISTORY_BUR2IPCC2006I || Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC3! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC4! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC5! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC6! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC7! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC8! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC9! | Add the countries {AUS.CHN.IND.USA} from CO2_IPC5_TOTAL_NET_HISTORY_EDGAR432I || Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC10! | Add the countries {KWT} from CO2_IPC5_TOTAL_NET_HISTORY_EDGAR42COMPI ||  | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,CO2_IPC5_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCM0EL,TOTAL,CO2,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,CO2_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,16.8876,16.565,22.3675,24.2818,13.7266,22.9077,24.249499999999998,18.4602,22.5769,21.593799999999998,20.7946,23.214599999999997,25.0791,27.0813,29.1485,30.217499999999998,28.8552,31.8617,33.7223,35.8941,36.3005,38.4327,37.9249,40.7194,43.681799999999996,42.1624,39.879,38.763999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2_IPCMAG_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCMAG,TOTAL,CO2,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,CO2_IPCMAG_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,0.062,0.0696,0.086,0.0769,0.07619999999999999,0.0894,0.10099999999999999,0.13399999999999998,0.13599999999999998,0.102,0.09999999999999999,0.13999999999999999,0.191,0.191,0.22,0.105,0.17800000000000002,0.20099999999999998,0.22499999999999998,0.213,0.242,0.256,0.284,0.27251,0.28337999999999997,0.29424,0.30511,0.31597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGASES_IPC2_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC2,TOTAL,FGASES,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,FGASES_IPC2_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,3.503499999999999e-05,0.00010075,0.00022798999999999996,0.0008970799999999999,0.0021937,0.0044666,0.00761,0.010851,0.014838999999999996,0.016593,0.022232,0.029515,0.037274,0.045263,0.059091,0.071586,0.080221,0.090265,0.10031,0.10987999999999999,0.11946,0.12230999999999999,0.1308,0.1393,0.1478,0.15628999999999998,0.16479000000000002,0.17329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFCS_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCM0EL,TOTAL,HFCS,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,HFCS_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,3.503499999999999e-05,0.00010075,0.00022798999999999996,0.0008970799999999999,0.0021937,0.0044666,0.00761,0.010851,0.014838999999999996,0.016593,0.022232,0.029515,0.037274,0.045263,0.059091,0.071586,0.080221,0.090265,0.10031,0.10987999999999999,0.11946,0.12230999999999999,0.1308,0.1393,0.1478,0.15628999999999998,0.16479000000000002,0.17329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPC1_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC1,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPC1_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,31.0157,28.456899999999997,33.878299999999996,36.945699999999995,25.1461,33.7529,35.1961,27.841199999999997,30.345,28.3574,26.11,28.7564,30.0458,32.4819,34.747299999999996,36.2676,34.6137,37.5745,39.3521,42.0882,43.1991,44.6321,43.7365,46.4242,49.4792,48.3214,46.2406,45.2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPC2_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC2,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPC2_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,1.1302999999999999,1.156,1.1344999999999998,1.0568,1.0895,1.2984,1.4881,1.4332,1.3061,1.1729,1.4045999999999998,1.4527999999999999,1.4848,1.5263,1.6864999999999999,1.7793999999999999,1.9626,2.0817,2.4876,2.3857999999999997,2.3697,2.5476,2.6512,2.9320999999999997,2.937,2.6729,2.5678,2.5806999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPC4_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC4,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPC4_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,2.0003,2.0596,2.1212999999999997,2.1778,2.2422999999999997,2.3040000000000003,2.3714999999999997,2.4114,2.4717,2.5364999999999998,2.5913999999999997,2.6532999999999998,2.7149,2.76,2.8188,2.8697,2.9175,2.9958,2.9160999999999997,2.9667999999999997,3.0197,3.0652,3.1176999999999997,3.1780999999999997,3.2218999999999998,3.2657,3.3095,3.3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPC5_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC5,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPC5_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,0.17146999999999998,0.18112,0.18092,0.17179999999999998,0.17278,0.18964999999999999,0.20251999999999998,0.2269,0.21852,0.19977999999999999,0.20762,0.2266,0.23542,0.23040999999999998,0.23446999999999998,0.27571,0.31299,0.33564,0.32395999999999997,0.37614,0.39425,0.42330999999999996,0.43243,0.43584999999999996,0.45343,0.47102,0.48861,0.5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCM0EL,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,46.4013,43.9873,50.427699999999994,54.0439,42.8104,51.9287,54.1708,47.6971,49.0468,46.8075,43.2654,47.979299999999995,49.189699999999995,51.4863,54.6871,55.606199999999994,54.3771,56.989399999999996,59.475199999999994,63.1096,64.6466,66.203,65.313,68.2963,70.2319,67.7633,65.6577,64.7473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPCMAG_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCMAG,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPCMAG_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,12.083599999999999,12.1336,13.1128,13.691899999999999,14.159699999999999,14.3837,14.9125,15.7843,14.705499999999999,14.540899999999999,12.951799999999999,14.8902,14.7088,14.487599999999999,15.200099999999999,14.413699999999999,14.5702,14.0017,14.3955,15.2927,15.6638,15.534899999999999,15.3751,15.326099999999999,14.1404,13.0323,13.0512,13.0969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPCMLULUCF_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCMLULUCF,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPCMLULUCF_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,42.363499999999995,42.363499999999995,42.4002,42.363499999999995,42.363499999999995,42.363499999999995,42.3612,42.3164,42.3213,42.352,42.3094,33.8288,33.7788,33.7797,33.8623,33.9338,33.8837,33.895199999999996,33.8454,33.895399999999995,33.882,33.8966,34.0043,33.8666,33.878699999999995,33.9589,10.6779,28.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
