,cat,clss,ent,family,gwp,note,scen,srce,tablename,tpe,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CO2_IPC4_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC4,TOTAL,CO2,emi,AR4,Renamed as composite source from CO2_IPC4_TOTAL_NET_HISTORY_CRF2019! | Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC1! | Add the countries {AND.NAM} from CO2_IPC4_TOTAL_NET_HISTORY_BUR3IPCC2006I || Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC2! | Add the countries {ARG.COL.IDN.MDA.MEX.MKD} from CO2_IPC4_TOTAL_NET_HISTORY_BUR2IPCC2006I || Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC3! | Add the countries {MRT.TGO} from CO2_IPC4_TOTAL_NET_HISTORY_BUR1IPCC2006I || Pad values of country IDN... || Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC4! | Add the countries {BRA.CHL.ETH.KEN.KOR.LBN.MUS.PRK} from CO2_IPC4_TOTAL_NET_HISTORY_UNFCCC2019BI || Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC5! | Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC6! | Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC7! | Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC8! | Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC9! | Add the countries {ALB.BIH.BRN.CHN.DOM.GUY.HKG.KHM.MAC.MCO.MNE.MNG.MYS.PNG.SGP.SMR.SRB.SUR.THA.TLS.TWN.VAT} from CO2_IPC4_TOTAL_NET_HISTORY_EDGAR432I || Pad values of country AND... || Pad values of country AUS... || Pad values of country AUT... || Pad values of country BEL... || Pad values of country BGR... || Pad values of country BRA... || Pad values of country CAN... || Pad values of country CHE... || Pad values of country CZE... || Pad values of country DNK... || Pad values of country ESP... || Pad values of country FRA... || Pad values of country GBR... || Pad values of country GRC... || Pad values of country HRV... || Pad values of country IDN... || Pad values of country IRL... || Pad values of country ISL... || Pad values of country ITA... || Pad values of country JPN... || Pad values of country LIE... || Pad values of country LTU... || Pad values of country MDA... || Pad values of country MKD... || Pad values of country MLT... || Pad values of country NOR... || Pad values of country NZL... || Pad values of country POL... || Pad values of country PRK... || Pad values of country PRT... || Pad values of country ROU... || Pad values of country SVK... || Pad values of country SVN... || Pad values of country SWE... || Pad values of country UKR... || Renamed as composite source from CO2_IPC4_TOTAL_NET_PMHTHISTCR_TEMPSRC10! | Pad values of country HUN... || Pad values of country LVA... ||  | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,CO2_IPC4_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,0.053732999999999996,0.049284999999999995,0.044879999999999996,0.040241000000000006,0.034976,0.030237,0.027405,0.02528,0.023171999999999998,0.021249999999999998,0.018904,0.016249,0.013694999999999999,0.013134999999999999,0.012657999999999999,0.012164,0.01251,0.012006,0.01194,0.010825,0.010986,0.010556999999999999,0.010332,0.010077,0.0098911,0.0099449,0.0098866,0.0095566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2_IPC5_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC5,TOTAL,CO2,emi,AR4,Renamed as composite source from CO2_IPC5_TOTAL_NET_HISTORY_CRF2019! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC1! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC2! | Add the countries {MDA} from CO2_IPC5_TOTAL_NET_HISTORY_BUR2IPCC2006I || Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC3! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC4! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC5! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC6! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC7! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC8! | Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC9! | Add the countries {AUS.CHN.IND.USA} from CO2_IPC5_TOTAL_NET_HISTORY_EDGAR432I || Renamed as composite source from CO2_IPC5_TOTAL_NET_PMHTHISTCR_TEMPSRC10! | Add the countries {KWT} from CO2_IPC5_TOTAL_NET_HISTORY_EDGAR42COMPI ||  | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,CO2_IPC5_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,0.01096,0.01098,0.010993,0.010986,0.010988999999999999,0.010985,0.010976,0.010976,0.01005,0.011255999999999999,0.011823,0.012603999999999999,0.011765999999999999,0.012809,0.012676999999999999,0.012374,0.011399,0.012622999999999999,0.011833999999999999,0.011529,0.011292,0.012176999999999999,0.012752,0.013123,0.010499,0.011349,0.011106999999999999,0.011519999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCM0EL,TOTAL,CO2,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,CO2_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,44.1692,46.144999999999996,46.021,43.610299999999995,42.6817,43.4201,44.104099999999995,43.0377,44.616299999999995,44.444399999999995,43.614,45.078399999999995,43.4612,44.6462,45.2297,45.784099999999995,45.3692,43.3623,44.7083,43.529399999999995,45.0441,40.9796,42.248799999999996,43.1794,39.2296,38.7283,39.186499999999995,38.1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2_IPCMAG_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCMAG,TOTAL,CO2,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,CO2_IPCMAG_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,0.048903999999999996,0.042302,0.0422,0.042061,0.042022,0.042019999999999995,0.041978999999999995,0.037777,0.036363,0.037301,0.039318,0.040047,0.040899,0.039282,0.043772000000000005,0.042158,0.041637,0.045912999999999995,0.043635,0.041483,0.044438,0.043463999999999996,0.041566000000000006,0.042246,0.045727,0.044183,0.047277,0.047570999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGASES_IPC2_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC2,TOTAL,FGASES,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,FGASES_IPC2_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,0.25679,0.24253,0.24084,0.19094,0.21037,0.35646,0.40819,0.50744,0.63413,0.7008800000000001,0.8319099999999999,0.91308,1.0149,1.1437,1.2647,1.3011,1.4047999999999998,1.4780000000000002,1.5346,1.4896,1.4984,1.5791,1.6998,1.7127,1.7524,1.7945,1.7167,1.7394999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFCS_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCM0EL,TOTAL,HFCS,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,HFCS_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,2.4781e-05,0.0014674999999999998,0.01538,0.032148,0.07894799999999999,0.24195999999999998,0.29381999999999997,0.35819,0.4536,0.53118,0.6339100000000001,0.73348,0.8216200000000001,0.9077799999999999,1.0088,1.0486,1.1593,1.2546,1.2739,1.2712999999999999,1.3078999999999998,1.3811,1.4545,1.4356,1.4717,1.5135999999999998,1.4909,1.5116999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPC1_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC1,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPC1_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,41.8473,44.2329,44.271,42.1004,40.989999999999995,41.9,42.796299999999995,41.873999999999995,43.457499999999996,43.21,42.201,43.6169,42.015499999999996,43.2087,43.574,44.012699999999995,43.6226,41.5729,42.9636,41.8534,43.221399999999996,39.1476,40.5361,41.4536,37.405499999999996,37.0713,37.460899999999995,36.4683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPC2_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC2,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPC2_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,3.5799,3.2072,3.0446,2.7331,2.9259999999999997,2.9149,2.7874,2.702,2.8171999999999997,2.8846,3.1477,3.2525,3.2918,3.381,3.6494,3.7762,3.8327,3.9099,3.9335,3.7958999999999996,3.968,3.9953,3.9901999999999997,3.9747,4.0461,3.9192,3.9139,3.9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPC4_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC4,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPC4_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,1.0712,0.98064,0.9816499999999999,0.93118,0.8729299999999999,0.8738600000000001,0.8635999999999999,0.85078,0.83555,0.8251,0.82965,0.84441,0.8566999999999999,0.83495,0.8530700000000001,0.8445299999999999,0.8439599999999999,0.8271799999999998,0.80992,0.7881699999999999,0.77481,0.75972,0.7382099999999999,0.73219,0.72317,0.71599,0.70297,0.6907599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPC5_TOTAL_NET_HISTCR_PRIMAPHIST21,IPC5,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPC5_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,0.012216,0.012216999999999999,0.012211999999999999,0.012185999999999999,0.01217,0.012147,0.012119999999999999,0.012103,0.011066,0.012379,0.012986999999999999,0.013845999999999999,0.012924,0.01407,0.013923999999999999,0.013590999999999999,0.012518999999999999,0.013863999999999998,0.012997,0.012662,0.012400999999999999,0.013373999999999999,0.014005000000000002,0.014413999999999996,0.011526999999999999,0.012461999999999999,0.012196,0.012648999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYOTOGHG_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,IPCM0EL,TOTAL,KYOTOGHG,emi,AR4,calculated by the function combine_tables_varying_in_one_sheet_as by CC and JN from PRIMAP | built by Johannes Guetschow,HISTCR,PRIMAPHIST21,KYOTOGHG_IPCM0EL_TOTAL_NET_HISTCR_PRIMAPHIST21,NET,Mt CO2eq,53.2806,55.143499999999996,54.9068,52.352,51.3503,52.2284,52.8639,51.6708,53.3244,53.003899999999994,52.380199999999995,53.922,52.2939,53.428799999999995,54.0565,54.7446,54.3645,52.470299999999995,53.936099999999996,52.5845,54.1393,50.039699999999996,51.4642,52.2356,48.3679,47.8193,48.186099999999996,47.162299999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
